jijum,day,temp,templ,mm,qc,ms,qcp,qcd,qc¿¡,tempcod,tempcop,hpa,esul,hpa2,qcp2,hpa3,hpap,hr1,hr2,hr3,hr4,hr5,hr6,hr7,hr8,hr9,hr10,hr11,hr12,hr13,hr14,hr15,hr16,hr17,hr18,hr19
133,2019-04-22 0:00,15.8,,,,0.4,,0,,83,,14.9,12.9,1006.6,,1014.8,,,9,,,,7,0,Ci,,565,,19,13,,16.3,17,17.7,17.3,
133,2019-04-22 1:00,15.1,,,,0.8,,320,,86,,14.7,12.7,1006.7,,1014.9,,,9,,,,7,0,,,497,,19,12.5,,15.8,16.7,17.4,17.2,
133,2019-04-22 2:00,14.4,,,,0.3,,0,,88,,14.4,12.4,1007,,1015.2,,,9,,,,7,0,,,410,,19,11.8,,15.4,16.3,17.2,17.1,
133,2019-04-22 3:00,13.5,,,,0.3,,0,,78,,12,9.7,1007,,1015.2,,,9,,,,4,0,Ci,,533,,19,10.7,,14.9,15.9,16.9,16.9,
133,2019-04-22 4:00,12.8,,,,0.3,,0,,81,,11.9,9.6,1007.2,,1015.4,,,9,,,,0,0,,,488,,19,10,,14.2,15.5,16.7,16.8,
133,2019-04-22 5:00,12.4,,,,0.9,,290,,83,,11.9,9.5,1006.7,,1015,,,9,,,,0,0,,,472,,19,9.6,,13.8,15.1,16.5,16.6,
133,2019-04-22 6:00,11.4,,,,1.2,,320,,89,,11.9,9.6,1007.2,,1015.5,,0,,0,,,0,0,,,340,,19,9.3,,13.4,14.7,16.2,16.5,
133,2019-04-22 7:00,12,,,,0.3,,0,,88,,12.3,10,1008,,1016.3,,0.5,,0.24,,,0,0,,,389,,19,11.6,,13.5,14.5,15.9,16.3,
133,2019-04-22 8:00,14.3,,,,0.2,,0,,84,,13.7,11.6,1008.1,,1016.3,,1,,0.9,,,0,0,,,384,,19,18.7,,14.5,14.5,15.7,16.1,
133,2019-04-22 9:00,16.9,,,,0.9,,160,,72,,13.8,11.8,1008.1,,1016.2,,1,,1.69,,,0,0,,,511,,19,25.5,,16.4,15.1,15.6,16,
133,2019-04-22 10:00,19.7,,,,1,,200,,66,,15.1,13.1,1008.1,,1016.1,,1,,2.45,,,0,0,,,650,,4019,32.5,,19,16.2,15.6,15.9,
133,2019-04-22 11:00,22.5,,,,1.9,,90,,55,,15,13,1007.7,,1015.6,,1,,3.02,,,0,0,,,1096,,40,38.7,,22.1,17.7,15.9,15.8,
133,2019-04-22 12:00,24.6,,,,0.9,,50,,47,,14.5,12.5,1007,,1014.8,,1,,3.4,,,0,0,,,1821,,,43.1,,25.2,19.2,16.4,15.9,
133,2019-04-22 13:00,26.8,,,,2,,110,,42,,14.8,12.8,1006.1,,1013.9,,1,,3.58,,,0,0,,,2000,,,46.1,,27.8,20.8,17.1,16.1,
133,2019-04-22 14:00,27.9,,,,1.8,,50,,36,,13.5,11.4,1005.3,,1013.1,,1,,3.47,,,0,0,,,1987,,,45.8,,29.6,22.3,17.9,16.4,
133,2019-04-22 15:00,28.6,,,,2,,110,,31,,12.1,9.8,1004.6,,1012.3,,1,,3.11,,,1,0,Ci,,2000,,,44.2,,30.2,23.3,18.8,16.9,
133,2019-04-22 16:00,29.2,,,,2,,90,,28,,11.3,8.8,1004.2,,1011.9,,1,,2.53,,,1,0,Ci,,2000,,,39.8,,30.1,24.1,19.5,17.4,
133,2019-04-22 17:00,29.1,,,,0.7,,50,,29,,11.6,9.2,1004.3,,1012,,1,,1.73,,,3,0,Ci,,2000,,,33.9,,29.2,24.1,20.1,17.9,
133,2019-04-22 18:00,28.3,,,,1.5,,70,,33,,12.6,10.4,1004.3,,1012.1,,1,,0.88,,,5,2,AcCi,35,1925,,,29.1,,27,23.8,20.6,18.3,
133,2019-04-22 19:00,24.7,,,,4.8,,180,,50,,15.5,13.5,1005.5,,1013.3,,0,,0.2,,,7,4,,26,1826,,,23,,24.6,23.3,20.8,18.7,
133,2019-04-22 20:00,22.5,,,,2.6,,200,,59,,16,14,1006.6,,1014.5,,0,,0,,,7,0,,,1832,,,20.4,,22.7,22.4,20.8,19,
133,2019-04-22 21:00,21.4,,,,2.6,,200,,62,,15.8,13.8,1007.6,,1015.6,,,9,,,,9,0,Ci,,2000,,,19.1,,21.5,21.6,20.6,19.1,
133,2019-04-22 22:00,20.8,,,,1.2,,230,,64,,15.7,13.7,1008,,1016,,,9,,,,9,0,,,1975,,,18.2,,20.7,20.9,20.4,19.2,
133,2019-04-22 23:00,20.3,,,,1.2,,230,,65,,15.4,13.4,1008.1,,1016.1,,,9,,,,10,1,,,1863,,,17.3,,20,20.3,20.1,19.1,
133,2019-04-23 0:00,19.4,,,,1.2,,320,,72,,16.2,14.2,1008.2,,1016.2,,,9,,,,9,3,ScCi,14,1987,,,17.1,,19.4,19.8,19.8,19,
133,2019-04-23 1:00,18.8,,,,1.1,,270,,74,,16,14,1008.1,,1016.1,,,9,,,,9,1,,,1765,,,16.3,,18.9,19.4,19.5,18.9,
133,2019-04-23 2:00,18.1,,,,0.5,,290,,76,,15.7,13.7,1007.7,,1015.8,,,9,,,,10,0,,,1508,,,15.5,,18.4,18.9,19.3,18.8,
133,2019-04-23 3:00,17.6,,,,0.7,,320,,80,,16.1,14.1,1007.4,,1015.5,,,9,,,,9,0,Ci,,1471,,,15.2,,17.9,18.5,19.1,18.7,
133,2019-04-23 4:00,17.2,,,,0.7,,20,,80,,15.7,13.7,1006.9,,1015,,,9,,,,9,0,Ci,,1260,,,14.8,,17.6,18.1,18.7,18.5,
133,2019-04-23 5:00,16.8,,,,0.7,,110,,78,,14.9,12.9,1006.4,,1014.5,,,9,,,,8,0,Ci,,1329,,,14,,17,17.8,18.5,18.4,
133,2019-04-23 6:00,16.3,,,,1.5,,90,,76,,14,12,1006.5,,1014.6,,0,,0,,,8,0,Ci,,1523,,,13.2,,16.5,17.4,18.3,18.2,
133,2019-04-23 7:00,16.7,,,,1.9,,110,,73,,13.8,11.8,1007,,1015.1,,0.1,,0.26,,,7,0,Ci,,1686,,,15.9,,16.6,17.1,18.1,18.1,
133,2019-04-23 8:00,17.9,,,,1.7,,110,,69,,14.1,12.1,1006.6,,1014.7,,0.4,,0.7,,,7,0,Ci,,1622,,,19.6,,17.5,17.2,17.8,17.9,
133,2019-04-23 9:00,19.3,,,,2.3,,140,,64,,14.3,12.3,1006.2,,1014.2,,0,,1.03,,,9,0,Ci,,1412,,,23.4,,18.9,17.5,17.7,17.8,
133,2019-04-23 10:00,20.4,,,,2.8,,110,,59,,14.1,12.1,1006,,1014,,0,,1.35,,,10,10,As,30,1779,,,26.1,,20.2,18.1,17.7,17.6,
133,2019-04-23 11:00,21.2,,,,1.3,,110,,58,,14.5,12.5,1005.6,,1013.6,,0,,1.25,,,10,10,As,30,1854,,,26.6,,21.1,18.7,17.8,17.6,
133,2019-04-23 12:00,22.2,,,,1.7,,140,,55,,14.7,12.7,1005.1,,1013,,0,,1.29,,,10,3,ScAs,10,1987,,,28.1,,22,19.2,18,17.6,
133,2019-04-23 13:00,22.3,,,,0.4,,0,,55,,14.8,12.8,1004.3,,1012.2,,0,,0.84,,,10,4,ScAs,10,2000,,,25.9,,21.9,19.6,18.3,17.7,
133,2019-04-23 14:00,22.9,,,,2.2,,110,,54,,15,13,1003.4,,1011.3,,0,,0.87,,,10,3,ScAs,10,2000,,,26.3,,22.1,19.9,18.5,17.8,
133,2019-04-23 15:00,22.9,,,,1.3,,90,,54,,15,13,1003.3,,1011.2,,0,,0.63,,,10,4,ScAs,10,2000,,,25.1,,21.9,20,18.6,17.9,
133,2019-04-23 16:00,23,,0,,2.1,,110,,57,,16,14,1003.1,,1011,,0,,0.58,,,10,6,ScAs,11,2000,,1,23.1,,22,20.1,18.8,17.9,
133,2019-04-23 17:00,20.1,,0,,2.9,,200,,75,,17.6,15.5,1003.2,,1011.2,,0,,0.2,,,10,7,StNs,8,1090,,1,18.6,,20.5,19.9,18.9,18.1,
133,2019-04-23 18:00,18.2,,1.4,,1.5,,250,,87,,18.1,15.9,1003.4,,1011.4,,0,,0.08,,,10,7,StNs,8,889,,1901,17.5,,19.6,19.5,19,18.2,
133,2019-04-23 19:00,17.4,,1.4,,0.9,,340,,94,,18.6,16.4,1003.2,,1011.3,,0,,0,,,10,6,StNs,8,356,,1901,16.8,,18.8,19.1,18.9,18.2,
133,2019-04-23 20:00,16.7,,0.7,,2.7,,110,,92,,17.4,15.3,1003.2,,1011.3,,0,,0,,,10,4,StNs,8,787,,1901,16.2,,18.3,18.6,18.7,18.2,
133,2019-04-23 21:00,16.5,,0,,1.7,,90,,92,,17.2,15.1,1003.3,,1011.4,,,9,,,,10,7,StNs,7,908,,1901,16,,17.9,18.3,18.6,18.2,
133,2019-04-23 22:00,16.3,,0.4,,0.7,,70,,93,,17.2,15.1,1003.2,,1011.3,,,9,,,,10,3,StNs,5,716,,1901,15.9,,17.7,18,18.4,18.1,
133,2019-04-23 23:00,15.9,,0.5,,1.2,,320,,96,,17.3,15.2,1003,,1011.1,,,9,,,,10,3,StNs,5,262,,1901,15.7,,17.4,17.7,18.2,18,
133,2019-04-24 0:00,15.6,,1.8,,0.6,,20,,97,,17.2,15.1,1002.5,,1010.6,,,9,,,,10,8,StNs,4,393,,1901,15.4,,17.2,17.5,18,17.9,
133,2019-04-24 1:00,15.5,,5.4,,0.8,,20,,97,,17,15,1002,,1010.1,,,9,,,,10,3,StNs,2,261,,1901,15.1,,16.9,17.3,17.9,17.8,
133,2019-04-24 2:00,15.4,,7.6,,0.9,,20,,98,,17,15,1001,,1009.1,,,9,,,,10,7,StNs,2,194,,1901,15.1,,16.6,16.9,17.6,17.7,
133,2019-04-24 3:00,15.3,,2.4,,0.6,,340,,98,,16.9,14.9,1000.6,,1008.7,,,9,,,,10,7,StNs,4,209,,1901,15.1,,16.4,16.7,17.4,17.6,
133,2019-04-24 4:00,15.4,,2.5,,0.3,,0,,98,,17,15,1000.2,,1008.3,,,9,,,,10,6,StNs,4,249,,1901,15.2,,16.4,16.6,17.3,17.5,
133,2019-04-24 5:00,15.4,,2.8,,0.2,,0,,98,,17,15,999.7,,1007.8,,,9,,,,10,6,StNs,4,395,,1901,15.1,,16.3,16.4,17.1,17.3,
133,2019-04-24 6:00,15.4,,0.4,,0.4,,0,,98,,17,15,999.6,,1007.7,,0,,0,,,10,5,StNs,4,160,,1901,15.2,,16.2,16.4,17,17.3,
133,2019-04-24 7:00,15.6,,0.5,,0.3,,0,,98,,17.3,15.2,999.8,,1007.9,,0,,0.04,,,10,4,StNs,3,257,,1901,15.7,,16.3,16.3,16.9,17.2,
133,2019-04-24 8:00,15.8,,0.1,,0.1,,0,,98,,17.5,15.4,999.7,,1007.8,,0,,0.14,,,10,8,StNs,3,553,,1901,16.4,,16.5,16.3,16.9,17.1,
133,2019-04-24 9:00,16.4,,0.1,,0.5,,340,,98,,18.2,16,999.5,,1007.6,,0,,0.4,,,10,9,StNs,2,985,,1901,18.8,,17.1,16.5,16.8,17,
133,2019-04-24 10:00,17.1,,,9,0.5,,360,,95,,18.4,16.2,999.2,,1007.2,,0,,0.84,,,10,8,ScAs,2,1734,,19,21.4,,18.3,16.8,16.8,16.9,
133,2019-04-24 11:00,17.7,,,9,0.7,,320,,90,,18.2,16,999.3,,1007.3,,0,,0.91,,,10,9,ScAs,3,2000,,,23.6,,18.9,17.3,16.9,16.9,
133,2019-04-24 12:00,18.3,,,9,0.6,,70,,87,,18.2,16,998.7,,1006.7,,0,,0.92,,,10,7,ScAs,4,2000,,,22.6,,19.5,17.8,17.1,16.9,
133,2019-04-24 13:00,18.6,,,9,0.1,,0,,86,,18.4,16.2,998.5,,1006.5,,0,,0.72,,,9,9,Sc,4,2000,,,22.2,,19.9,18.2,17.2,16.9,
133,2019-04-24 14:00,19.6,,,9,0.3,,0,,84,,19.1,16.8,998.2,,1006.1,,0,,1.31,,,9,9,Sc,5,2000,,,24,,20.9,18.7,17.5,17,
133,2019-04-24 15:00,20.1,,,9,1.9,,180,,83,,19.5,17.1,997.7,,1005.7,,0.1,,0.84,,,9,9,Sc,5,2000,,,25.1,,20.8,19,17.7,17.1,
133,2019-04-24 16:00,19.9,,,9,1,,230,,81,,18.8,16.5,997.5,,1005.5,,0,,0.77,,,9,9,Sc,8,2000,,,20.9,,21,19.4,17.9,17.3,
133,2019-04-24 17:00,20.5,,,9,1.7,,160,,83,,20,17.5,997.3,,1005.2,,0,,0.56,,,8,8,Sc,12,2000,,,22.7,,20.7,19.4,18.1,17.4,
133,2019-04-24 18:00,20.4,,,9,1.6,,200,,78,,18.6,16.4,997.4,,1005.4,,0.8,,0.98,,,5,5,Sc,14,2000,,,20.9,,21.3,19.5,18.3,17.5,
133,2019-04-24 19:00,19.5,,,9,2.3,,200,,85,,19.2,16.9,997.7,,1005.6,,0.5,,0.24,,,0,0,,,1633,,,17.8,,20,19.4,18.4,17.6,
133,2019-04-24 20:00,18.6,,,9,1.8,,200,,89,,19,16.7,998.4,,1006.4,,0,,0,,,7,3,,10,1384,,,16.5,,19,19,18.4,17.8,
133,2019-04-24 21:00,18.5,,,9,0.9,,200,,90,,19.1,16.8,999,,1007,,,9,,,,8,8,Sc,8,1129,,,17.3,,18.6,18.6,18.4,17.8,
133,2019-04-24 22:00,18,,,9,1.2,,200,,92,,18.9,16.6,999.1,,1007.1,,,9,,,,7,5,,9,771,,19,15.7,,18.1,18.2,18.2,17.8,
133,2019-04-24 23:00,17.4,,,9,0.7,,180,,94,,18.6,16.4,999.5,,1007.5,,,9,,,,7,0,,,456,,19,14.9,,17.4,17.8,18.1,17.8,
133,2019-04-25 0:00,17.2,,,9,0.4,,0,,95,,18.5,16.3,999.4,,1007.4,,,9,,,,3,3,Sc,7,339,,19,15.4,,17.2,17.5,17.9,17.7,
133,2019-04-25 1:00,16.9,,,,0.2,,0,,96,,18.4,16.2,998.7,,1006.7,,,9,,,,7,5,,3,236,,19,15.1,,17,17.3,17.8,17.7,
133,2019-04-25 2:00,16.5,,,,1.4,,270,,97,,18.2,16,997.9,,1006,,,9,,,,2,2,,,288,,19,14.2,,16.6,17,17.6,17.6,
133,2019-04-25 3:00,15.8,,,,0.4,,0,,98,,17.5,15.4,998.2,,1006.3,,,9,,,,6,6,Sc,10,185,,19,13.5,,16.2,16.8,17.5,17.5,
133,2019-04-25 4:00,15.9,,,,0.1,,0,,98,,17.6,15.5,998.5,,1006.6,,,9,,,,8,8,Sc,2,169,,19,15.2,,16.3,16.6,17.3,17.4,
133,2019-04-25 5:00,16.1,,,,0.3,,0,,98,,17.8,15.7,998.4,,1006.5,,,9,,,,8,8,Sc,2,215,,19,15.2,,16.4,16.5,17.2,17.3,
133,2019-04-25 6:00,16.1,,,,0.3,,0,,98,,17.8,15.7,998.4,,1006.5,,0,,0,,,8,8,Sc,2,202,,19,15.4,,16.4,16.5,17.1,17.2,
133,2019-04-25 7:00,16.4,,,,0.1,,0,,98,,18.2,16,999.1,,1007.2,,0,,0.05,,,6,6,Sc,2,222,,19,16.1,,16.5,16.4,17,17.1,
133,2019-04-25 8:00,16.8,,0.1,,1.3,,110,,98,,18.6,16.4,999.2,,1007.3,,0,,0.08,,,10,9,StNs,2,234,,1901,16.7,,16.7,16.5,16.9,17,
133,2019-04-25 9:00,17,,0,,4.3,,90,,91,,17.6,15.5,999.2,,1007.2,,0,,0.25,,,10,9,StNs,4,755,,1901,17.5,,17,16.6,16.9,17,
133,2019-04-25 10:00,17.1,,,9,4.5,,110,,85,,16.5,14.5,999.6,,1007.6,,0,,0.66,,,9,9,Sc,5,940,,19,19.6,,17.6,16.8,16.9,16.9,
133,2019-04-25 11:00,16.9,,0,,3.5,,110,,84,,16.1,14.1,999.7,,1007.8,,0,,0.51,,,10,3,StNs,5,1068,,1901,18.5,,17.8,16.9,16.9,16.9,
133,2019-04-25 12:00,16.9,,0.5,,0.2,,0,,89,,17,15,999.5,,1007.6,,0,,0.63,,,10,9,StNs,8,781,,1901,19.6,,18.2,17.2,17,16.9,
133,2019-04-25 13:00,16.3,,0.9,,0.8,,340,,94,,17.4,15.3,999.5,,1007.6,,0,,0.44,,,10,9,StNs,5,307,,1901,18.3,,18.2,17.4,17.1,16.9,
133,2019-04-25 14:00,16.4,,2.3,,0.6,,110,,95,,17.6,15.5,999.3,,1007.4,,0,,0.42,,,10,5,StNs,5,179,,1901,18,,18.2,17.5,17.2,16.9,
133,2019-04-25 15:00,16.1,,2.7,,2,,180,,97,,17.7,15.6,999,,1007.1,,0,,0.24,,,10,9,StNs,9,143,,191601,17.3,,18.1,17.6,17.2,17,
133,2019-04-25 16:00,15.9,,0.4,,1.7,,200,,98,,17.6,15.5,999.1,,1007.2,,0,,0.2,,,10,9,StNs,2,300,,1901,16.5,,17.8,17.5,17.3,17,
133,2019-04-25 17:00,15.6,,0.7,,0.3,,0,,95,,16.7,14.7,999.4,,1007.5,,0,,0.11,,,10,9,StNs,5,383,,1901,16.1,,17.5,17.4,17.3,17,
133,2019-04-25 18:00,14.7,,0,,2.3,,200,,91,,15.2,13.2,999.3,,1007.4,,0,,0.05,,,10,8,StNs,5,709,,1901,15.3,,17.1,17.2,17.3,17,
133,2019-04-25 19:00,13.8,,,9,2.5,,200,,91,,14.3,12.3,999.3,,1007.4,,0,,0.04,,,9,9,,13,564,,19,14.4,,16.6,16.9,17.2,17,
133,2019-04-25 20:00,13.3,,,9,1.8,,200,,89,,13.6,11.5,999.8,,1008,,0,,0,,,10,10,,12,799,,19,13.6,,16.2,16.7,17.1,17,
133,2019-04-25 21:00,12.9,,,9,2.4,,180,,87,,12.9,10.7,1000.2,,1008.4,,,9,,,,10,8,ScAs,8,757,,19,13,,15.8,16.4,17,17,
133,2019-04-25 22:00,12.7,,0,,2.3,,230,,87,,12.7,10.5,1000.4,,1008.6,,,9,,,,10,6,ScAs,5,715,,1901,12.7,,15.4,16.1,16.9,16.9,
133,2019-04-25 23:00,11.6,,0,,2,,200,,92,,12.5,10.3,1000.7,,1008.9,,,9,,,,10,8,ScAs,3,692,,1901,11.8,,15.1,15.9,16.7,16.8,
133,2019-04-26 0:00,10.9,,0.1,,2.2,,200,,94,,12.2,9.9,1000.5,,1008.8,,,9,,,,10,6,ScAs,10,2000,,1901,11.3,,14.6,15.6,16.6,16.8,
133,2019-04-26 1:00,10.5,,0,,1.4,,230,,95,,12,9.7,1000.9,,1009.2,,,9,,,,10,8,StNs,5,777,,1902,11.1,,14.4,15.3,16.4,16.6,
133,2019-04-26 2:00,10.1,,0,,1.7,,200,,95,,11.7,9.3,1000.5,,1008.8,,,9,,,,10,8,StNs,4,2000,,1902,10.9,,14.1,15.1,16.2,16.5,
133,2019-04-26 3:00,9.7,,,9,1.5,,180,,90,,10.8,8.1,1001.2,,1009.5,,,9,,,,10,8,ScAs,4,1876,,,10.4,,13.8,14.9,16.1,16.4,
133,2019-04-26 4:00,9.4,,,9,2.4,,200,,91,,10.6,7.9,1001.1,,1009.4,,,9,,,,10,8,ScAs,4,1788,,,10.2,,13.5,14.6,15.9,16.3,
133,2019-04-26 5:00,9,,0,,1.3,,200,,92,,10.5,7.7,1001.4,,1009.7,,,9,,,,10,8,StNs,4,1354,,2,9.8,,13.3,14.4,15.8,16.2,
133,2019-04-26 6:00,8.8,,0,,1.3,,200,,92,,10.4,7.5,1001.6,,1009.9,,0,,0,,,10,8,StNs,3,1696,,2,9.7,,13.1,14.2,15.6,16.1,
133,2019-04-26 7:00,8.8,,0,,1.5,,230,,90,,10.2,7.2,1002.2,,1010.5,,0,,0.08,,,10,8,ScAs,4,2000,,2,10.5,,13.1,14,15.4,15.9,
133,2019-04-26 8:00,9,,,9,1.3,,270,,88,,10.1,7.1,1003,,1011.3,,0,,0.16,,,10,8,ScAs,4,2000,,,10.6,,13.1,13.9,15.3,15.8,
133,2019-04-26 9:00,9.4,,,9,0.6,,320,,87,,10.2,7.3,1003.8,,1012.1,,0,,0.3,,,10,8,ScAs,5,2000,,,13.2,,13.2,13.9,15.1,15.7,
133,2019-04-26 10:00,10.9,,,9,1.6,,200,,80,,10.4,7.5,1004.2,,1012.5,,0,,1.39,,,10,3,ScAs,5,2000,,,19.9,,14.7,14.1,15.1,15.6,
133,2019-04-26 11:00,11.6,,,9,1.1,,140,,76,,10.4,7.5,1004,,1012.3,,0.2,,1.56,,,10,7,ScAs,7,2000,,,18,,16.4,15,15.1,15.5,
133,2019-04-26 12:00,11.9,,,9,0.6,,140,,72,,10,7,1004,,1012.3,,0,,0.93,,,10,8,ScAs,9,1843,,,18.1,,16.8,15.4,15.2,15.4,
133,2019-04-26 13:00,11.3,,,9,1.3,,200,,81,,10.8,8.1,1003.9,,1012.2,,0,,0.65,,,10,8,ScAs,8,2000,,,14.8,,16.2,15.6,15.4,15.5,
133,2019-04-26 14:00,11.6,,,9,1.3,,200,,77,,10.4,7.6,1004.1,,1012.4,,0,,0.65,,,10,8,ScAs,14,1857,,,15.6,,16.1,15.7,15.6,15.5,
133,2019-04-26 15:00,11.7,,,9,0.8,,200,,77,,10.5,7.7,1003.6,,1011.9,,0,,0.42,,,10,7,ScAs,11,2000,,,14.4,,15.9,15.6,15.7,15.6,
133,2019-04-26 16:00,11.3,,0,,0.8,,270,,80,,10.6,7.9,1004.3,,1012.6,,0,,0.15,,,10,8,ScAs,9,1725,,1,12.3,,15.2,15.5,15.7,15.7,
133,2019-04-26 17:00,10.9,,0.7,,1,,360,,90,,11.7,9.3,1004.6,,1012.9,,0,,0.27,,,10,8,StNs,5,1239,,1,13,,15.1,15.3,15.7,15.7,
133,2019-04-26 18:00,10.8,,0.3,,0.9,,20,,93,,12,9.7,1005.2,,1013.5,,0,,0.21,,,9,9,StNs,9,688,,1901,12.5,,15,15.1,15.6,15.7,
133,2019-04-26 19:00,9.7,,0.2,,3.8,,360,,94,,11.2,8.7,1006.1,,1014.4,,0,,0.11,,,10,6,StNs,3,1829,,1901,11,,14.6,15,15.6,15.7,
133,2019-04-26 20:00,9.5,,0,,1.4,,360,,94,,11.1,8.5,1007.4,,1015.7,,0,,0,,,10,3,ScAs,4,1618,,1,10.7,,13.9,14.6,15.5,15.6,
133,2019-04-26 21:00,9.2,,0,,1.6,,360,,93,,10.8,8.1,1008.5,,1016.9,,,9,,,,10,3,ScAs,6,2000,,1,10.2,,13.6,14.4,15.4,15.6,
133,2019-04-26 22:00,8.9,,0,,1.1,,360,,92,,10.4,7.6,1009.3,,1017.7,,,9,,,,10,4,ScAs,5,1816,,1,9.8,,13.3,14.1,15.3,15.5,
133,2019-04-26 23:00,8.6,,0,,0.9,,20,,90,,10,7,1010,,1018.4,,,9,,,,10,2,ScAs,7,2000,,1,9.6,,13.1,13.8,15.1,15.4,
133,2019-04-27 0:00,8.6,,0,,0.7,,20,,92,,10.2,7.3,1010.4,,1018.8,,,9,,,,10,9,ScAs,14,2000,,1,9.3,,12.8,13.7,14.9,15.4,
133,2019-04-27 1:00,8,,,,1.9,,360,,94,,10,7,1011.1,,1019.5,,,9,,,,4,4,,19,1465,,,7.4,,12.3,13.3,14.8,15.2,
133,2019-04-27 2:00,7.3,,,,2.1,,360,,94,,9.5,6.3,1011.7,,1020.2,,,9,,,,0,0,,,1925,,,6.3,,11.6,13,14.6,15.2,
133,2019-04-27 3:00,6.5,,,,0.8,,340,,94,,9,5.5,1012.6,,1021.1,,,9,,,,0,0,,,1658,,,5.5,,11,12.7,14.4,15,
133,2019-04-27 4:00,6,,,,0.5,,340,,95,,8.8,5.2,1013.2,,1021.7,,,9,,,,0,0,,,1238,,,5,,10.6,12.2,14.2,14.9,
133,2019-04-27 5:00,5.7,,,,0.9,,290,,97,,8.8,5.2,1012.9,,1021.4,,,9,,,,0,0,,,854,,19,4.6,,10.1,11.8,13.9,14.7,
133,2019-04-27 6:00,5.3,,,,0.6,,340,,97,,8.6,4.8,1012.8,,1021.4,,0,,0.01,,,0,0,,,1005,,19,4.5,,9.7,11.5,13.7,14.6,
133,2019-04-27 7:00,5.8,,,,0.4,,0,,98,,9,5.5,1014.1,,1022.7,,1,,0.32,,,2,2,Sc,10,550,,19,7.2,,9.8,11.3,13.4,14.4,
133,2019-04-27 8:00,7.2,,,,1.1,,90,,95,,9.6,6.4,1014.7,,1023.2,,0.7,,0.75,,,4,4,Sc,10,884,,19,9.8,,10.6,11.3,13.3,14.2,
133,2019-04-27 9:00,9.5,,,,1.5,,140,,87,,10.3,7.4,1015.7,,1024.1,,0.9,,1.62,,,3,1,ScCi,4,1729,,19,18.9,,12.2,11.8,13.1,14,
133,2019-04-27 10:00,11.9,,,,1.8,,160,,71,,9.8,6.7,1016.2,,1024.6,,1,,2.76,,,1,1,Sc,4,2000,,,24.9,,15.2,12.8,13.1,13.9,
133,2019-04-27 11:00,13.6,,,,1.7,,140,,58,,9,5.4,1015.6,,1023.9,,1,,3.3,,,2,0,Ci,,1372,,,28,,18,14.2,13.4,13.8,
133,2019-04-27 12:00,15.6,,,,2.6,,110,,56,,9.9,6.8,1014.2,,1022.4,,1,,3.62,,,4,0,Ci,,1772,,,29.7,,20.9,15.8,13.9,13.9,
133,2019-04-27 13:00,16.6,,,,2,,90,,48,,9,5.5,1013.8,,1022,,1,,3.73,,,3,1,ScCi,10,2000,,,30.9,,23,17.3,14.5,14.1,
133,2019-04-27 14:00,17.5,,,,1.4,,360,,40,,8,3.7,1013.3,,1021.4,,1,,3.54,,,5,0,Ci,,1604,,,30.9,,24.5,18.6,15.2,14.4,
133,2019-04-27 15:00,17.1,,,,1.5,,360,,35,,6.8,1.4,1012,,1020.1,,1,,2.42,,,8,0,Ci,,2000,,,25.7,,23.7,19.3,15.9,14.8,
133,2019-04-27 16:00,17.7,,,,1,,50,,34,,6.9,1.6,1012,,1020.1,,1,,1.85,,,9,0,Ci,,2000,,,25.6,,22.9,19.4,16.5,15.2,
133,2019-04-27 17:00,17.4,,,,1,,70,,37,,7.3,2.5,1011.3,,1019.4,,1,,1.4,,,9,0,Ci,,2000,,,21.4,,22,19.3,16.9,15.6,
133,2019-04-27 18:00,16.8,,,,0.7,,340,,43,,8.2,4.1,1011.3,,1019.5,,0,,0.63,,,8,0,Ci,,2000,,,17.9,,20.4,19,17.1,15.9,
133,2019-04-27 19:00,15.2,,,,1,,360,,41,,7.1,2,1010.9,,1019.1,,0,,0.15,,,8,4,,53,2000,,,14.4,,18.7,18.4,17.3,16.2,
133,2019-04-27 20:00,14.5,,,,1.5,,320,,53,,8.7,5,1011.7,,1019.9,,0,,0,,,10,9,,42,2000,,,13.1,,17.4,17.7,17.2,16.4,
133,2019-04-27 21:00,13.6,,,,0.6,,90,,57,,8.8,5.2,1011.9,,1020.2,,,9,,,,9,6,AcCi,46,2000,,,12.7,,16.5,17.1,17.1,16.4,
133,2019-04-27 22:00,13.3,,,,0.9,,340,,61,,9.3,5.9,1012.3,,1020.6,,,9,,,,10,7,,43,2000,,,12.3,,16,16.5,16.8,16.4,
133,2019-04-27 23:00,13.2,,,,1.3,,270,,61,,9.2,5.8,1013.6,,1021.9,,,9,,,,10,7,,22,1987,,,12,,15.5,16.1,16.6,16.4,
133,2019-04-28 0:00,12.9,,,,1.4,,200,,66,,9.7,6.6,1014.3,,1022.6,,,9,,,,9,9,Ac,21,1362,,,11.2,,15.1,15.8,16.4,16.3,
133,2019-04-28 1:00,12.6,,,,0.9,,230,,70,,10.2,7.2,1014.4,,1022.7,,,9,,,,10,2,,20,1686,,,11,,14.6,15.4,16.2,16.3,
133,2019-04-28 2:00,12.2,,,,2.1,,200,,73,,10.3,7.4,1014.4,,1022.7,,,9,,,,10,4,,20,1830,,,10.6,,14.3,15,16,16.1,
